godina;oib;naziv;iznos_eur;broj_isplata;udio_posto
2024;33260306505;PISMORAD D.D.;441417.76;27;0.03
2024;67894852113;HRVATSKI JUDO SAVEZ;440000.00;4;0.03
2024;44858403060;OŠ AUGUSTA CESARCA;438538.29;113;0.03
2024;86998320829;OŠ LOVRE PLEMENITOG MATAČIĆA;431189.59;96;0.03
2024;35839536339;DV DOBRI;430489.40;23;0.03
2024;43941485589;INDUSTRIJSKA STROJARSKA ŠKOLA;429749.07;110;0.03
2024;11943741285;OŠ DRAGUTINA KUŠLANA;428166.28;112;0.03
2024;61842387905;OŠ AUGUSTA HARAMBAŠIĆA;427966.06;126;0.03
2024;23964796710;DV LIMAČ;427305.76;23;0.03
2024;33610682592;POGON - ZAGREBAČKI CENTAR ZA NEZAVISNU KULTURU I MLADE;426977.46;51;0.03
2024;64546066176;NARODNE NOVINE  D.D.;426228.46;1179;0.03
2024;23046541950;OŠ MIROSLAVA KRLEŽE;425914.12;131;0.03
2024;39696562783;KLINIKA ZA PSIHIJATRIJU SVETI IVAN;422943.03;38;0.03
2024;52347109218;OŠ IVANA FILIPOVIĆA;422070.09;115;0.03
2024;73294314024;CENTAR ZA VOZILA HRVATSKE D.D.;419117.19;67;0.03
2024;98407642834;OŠ SESVETSKA SOPNICA;417814.09;133;0.03
2024;74794965060;CENTAR ZA KULTURU NOVI ZAGREB;417247.52;63;0.03
2024;76430833591;OŠ HORVATI;413700.31;119;0.03
2024;67024074106;OŠ BRAĆE RADIĆ;412241.59;122;0.03
2024;02082287342;OŠ NAD LIPOM;410230.92;121;0.03
2024;71458287521;FIMAK NEKRETNINE D.O.O.;409025.93;13;0.02
2024;59411273443;OŠ HRVATSKI LESKOVAC;406769.21;107;0.02
2024;74364571096;GRADSKA PLINARA ZAGREB - OPSKRBA D.O.O.;405286.25;3018;0.02
2024;86937855002;KLINIKA ZA PSIHIJATRIJU VRAPČE;400745.30;11;0.02
2024;24843164721;UMJETNIČKI PAVILJON ZAGREB;400028.06;49;0.02
2024;71120174296;GRADNJAPROJEKT-ZAGREB D.O.O.;398149.61;6;0.02
2024;69733573178;EDEL SPORT D.O.O. ZA TRGOVINU I USLUGE;397217.57;5;0.02
2024;02907920674;CENTAR ZA KULTURU SESVETE;396966.56;63;0.02
2024;28877650160;OŠ TINA UJEVIĆA;396504.22;106;0.02
2024;98824141990;DV FRFI;393825.68;23;0.02
2024;77037521421;TEHINSPEKT D.O.O.;393025.04;18;0.02
2024;27060811148;LIPA PROMET D.O.O.;392454.11;20;0.02
2024;63422210966;ŠKOLA ZA CESTOVNI PROMET;387830.86;113;0.02
2024;00403762661;RUKOMETNI KLUB LOKOMOTIVA;381000.00;2;0.02
2024;08120081759;DV BALTAZAR;380895.97;23;0.02
2024;90976015219;DV  KOŠNICA;380184.40;23;0.02
2024;96107776452;ČAZMATRANS PROMET D.O.O.;378231.05;7;0.02
2024;04285607938;RAZVITAK CENTAR D.O.O.;377304.53;45;0.02
2024;30065892494;HAVK MLADOST;376000.00;2;0.02
2024;88901930764;BMP RESIDENCE DOO;375341.86;3;0.02
2024;36118056137;DELTRON D.O.O. ZA TRGOVINU I USLUGE;374459.01;12;0.02
2024;13022141582;ŠKOLA ZA MEDICINSKE SESTRE VINOGRADSKA;374329.82;80;0.02
2024;83456348759;UGOSTITELJSKO TURISTIČKO UČILIŠTE;373029.75;95;0.02
2024;75965702679;OŠ ČUČERJE;372972.40;125;0.02
2024;20404548678;INDUCOM SISTEMI D.O.O. ZA TRGOVINU I USLUGE;371107.63;21;0.02
2024;30743642985;SREDNJA ŠKOLA JELKOVEC;370987.60;90;0.02
2024;34428172652;OŠ FRANA KRSTE FRANKOPANA;370058.20;110;0.02
2024;76774452265;XI GIMNAZIJA;367776.15;84;0.02
2024;01896750020;X GIMNAZIJA IVAN SUPEK;363067.80;107;0.02
2024;32414769528;LJEVAONICA UMJETNINA ALU D.O.O.;347150.61;22;0.02
2024;89215234762;DV DOBRO DRVO;346390.75;23;0.02
2024;29788970628;CENTAR ZA KULTURU I OBRAZOVANJE SUSEDGRAD;344823.72;71;0.02
2024;43930583296;DV SVETE MALE TEREZIJE;342571.82;23;0.02
2024;43105237892;DOMINVEST DOO;341068.98;16;0.02
2024;39884669514;ŠKOLA ZA GRAFIKU DIZAJN I MEDIJSKU PRODUKCIJU;338000.12;110;0.02
2024;19164975676;HOTELIJERSKO TURISTIČKA ŠKOLA U ZAGREBU;337853.32;104;0.02
2024;60113438833;ATLETSKI KLUB DINAMO - ZRINJEVAC;335000.00;2;0.02
2024;78800881467;HRVATSKI AUTO I KARTING SAVEZ;335000.00;2;0.02
2024;90604644832;KUSTOŠIJA GRAĐENJE D.O.O.;333653.73;8;0.02
2024;66687839353;SREDNJA ŠKOLA-CENTAR ZA ODGOJ I OBRAZOVANJE;333207.69;136;0.02
2024;57970181621;POLIKLINIKA MEDIKOL;326478.50;115;0.02
2024;79147056526;GRADATIN DOO ZA VANJSKU I UNUTARNJU TRGOVINU;326025.00;4;0.02
2024;28712783384;RENCON D.O.O. ZA PROJEKTIRANJE I NADZOR U GRAĐEVINARSTVU;325659.49;27;0.02
2024;77886974479;INFOMARE DOO;325200.00;2;0.02
2024;98396379894;DV SVETOG JOSIPA;324744.62;23;0.02
2024;29524210204;A 1 HRVATSKA DOO;324255.97;65;0.02
2024;47515095633;KULTURA PROSTORA D.O.O.;323153.72;26;0.02
2024;52427516025;CENTAR ZA LIKOVNI ODGOJ GRADA ZAGREBA;322087.49;59;0.02
2024;24358183010;XV GIMNAZIJA;315743.54;87;0.02
2024;68776176875;UČENIČKI DOM NOVI ZAGREB;315639.52;48;0.02
2024;30285469659;INSTITUT ZA MEDICINSKA ISTRAŽIVANJA I MEDICINU RADA;314150.88;15;0.02
2024;08044398886;ŠKOLA ZA MODU I DIZAJN;313672.81;87;0.02
2024;00444672753;DV VRAPČIĆ;311120.58;23;0.02
2024;85859103929;OŠ TRNJANSKA;308823.35;100;0.02
2024;04280410389;CONCORDIA CONSULTING D.O.O.;307476.90;2;0.02
2024;99716905839;ŠKOLA PRIMJENJENE UMJETNOSTI I DIZAJNA;307396.37;96;0.02
2024;96726537623;ELEKTROTEHNIČKA ŠKOLA;307249.48;89;0.02
2024;84489930389;DV MONTESSORI;306737.56;23;0.02
2024;79476829579;HEDONE DOO;306234.05;7;0.02
2024;93567138561;ŠKOLA DRVNE TEHNOLOGIJE I ŠUMARSTVA;305819.74;74;0.02
2024;63019353660;PREHRAMBENO TEHNOLOŠKA ŠKOLA;304683.24;100;0.02
2024;06530150163;OŠ JOSIPA JURJA STROSSMAYERA;303427.79;105;0.02
2024;58766168603;KAMENARKA NEKRETNINE DOO;301944.44;14;0.02
2024;56064164023;TRGOVAČKA ŠKOLA;301915.22;123;0.02
2024;20584558862;DV ČAROBNA ŠUMA;301517.94;34;0.02
2024;54231441957;DV RIBICA;298546.79;23;0.02
2024;29048076579;OŠ GORNJE VRAPČE;295323.62;122;0.02
2024;24290321185;GRADIMONT D.O.O.;293244.00;4;0.02
2024;17480760019;PUČKO OTVORENO UČILIŠTE ZAGREB;292759.60;37;0.02
2024;79152455639;GRADITELJSKA TEHNIČKA ŠKOLA;291990.41;77;0.02
2024;08846644074;DV MALENI TALENTI;290727.05;23;0.02
2024;14848609512;KLASIČNA GIMNAZIJA;285283.86;84;0.02
2024;27621784474;DV KUĆICA;284750.67;23;0.02
2024;59266417432;ŠPORTSKA GIMNAZIJA;282106.47;108;0.02
2024;03437554125;DV MAČAK U ČIZMAMA;281791.16;23;0.02
2024;22597784145;STUDENTSKI CENTAR U ZAGREBU;281316.29;67;0.02
2024;38411868043;ELEKTROKEM D.O.O.;280660.55;6;0.02
2024;73209542242;KOLEKTOR ZAGREB DOO;279863.85;10;0.02
2024;90264326923;TEHNIČKA ŠKOLA ZAGREB;279795.44;104;0.02
2024;32706039647;DV DIDI;279779.35;14;0.02
2024;66037779887;UPI - 2M D.O.O. ZA PROJEKTIRANJE, TRGOVINU I USLUGE;278409.98;1;0.02
2024;08936934524;ZDRAVSTVENO UČILIŠTE ZAGREB;277493.02;77;0.02
2024;38967655335;ŠKOLSKA KNJIGA D.D.;277127.46;13;0.02
2024;88150534338;ODAŠILJAČI I VEZE DOO;276790.10;46;0.02
2024;20985255037;GRADSKA PLINARA ZAGREB D.O.O.;276665.03;63;0.02
2024;16154988512;ZAVRŠNI RADOVI KREŠO DOO;276443.29;5;0.02
2024;70718680584;TA GRAD D.O.O. ZA GRADITELJSTVO TRGOVINU I USLUGE;274293.81;9;0.02
2024;81287227818;POLIKLINIKA ZA REUM.BOLESTI, FIZIK. MED.I REH., DR.DRAGO ČOP;272511.28;111;0.02
2024;93613785608;A B DOO;270074.32;2;0.02
2024;56494929657;OŠ LOTRŠČAK;265232.11;46;0.02
2024;67952242107;IX GIMNAZIJA;262425.88;76;0.02
2024;22254684890;TREĆA EKONOMSKA ŠKOLA;260786.62;102;0.02
2024;85629778085;SIRRAH PROJEKT DOO;260000.00;2;0.02
2024;35917269505;DV SUNČEKO;259105.06;23;0.02
2024;69909107858;GIMNAZIJA SESVETE;258950.83;92;0.02
2024;35502604947;DV SUNČEV  SJAJ NAZARET;258284.22;23;0.02
2024;05954000808;IGEA  D.O.O.;254509.06;23;0.02
2024;36407819375;OBRTNIČKA I INDUSTRIJSKA GRADITELJSKA ŠKOLA;254292.72;90;0.02
2024;24154741411;AGRONOMSKA ŠKOLA ZAGREB;253034.67;94;0.02
2024;23868927677;III GIMNAZIJA;252508.48;83;0.02
2024;55345087244;JURCON PROJEKT D.O.O.;251582.91;33;0.02
2024;48544291322;ELEKTROSTROJARSKA OBRTNIČKA ŠKOLA;251352.50;68;0.02
2024;98460310812;DV SVETOG VINKA;246944.49;23;0.02
2024;19182606480;TAUS D.O.O.;246350.00;1;0.02
2024;14557584577;TEHNET DOO;245687.57;3;0.02
2024;97326283154;PODRAVSKA BANKA D.D.;245355.63;13;0.01
2024;09201087238;COMPING D.O.O.;242815.89;32;0.01
2024;56094081215;ARBITAR D.O.O;242273.25;19;0.01
2024;75715390821;RETEL D.O.O.;241856.28;32;0.01
2024;61137936557;DV NEMO;239480.96;23;0.01
2024;74522063646;POGREBNA AGENCIJA POKOP D.O.O.;238293.73;44;0.01
2024;88954268310;DV VESELA KUĆICA;236992.58;23;0.01
2024;60398160789;SRČEKO PRIVATNI MONTESSORI DJEČJI VRTIĆ;236629.09;23;0.01
2024;97130235751;DV PIPI DUGA ČARAPA;235980.55;23;0.01
2024;61600467614;GEOKON - ZAGREB D.D.;235240.31;29;0.01
2024;15804783376;DOMINO;235100.00;31;0.01
2024;52508873833;OTP BANKA HRVATSKA;234793.95;60;0.01
2024;85068601099;LEO GRAD DOO;233458.21;6;0.01
2024;68178969783;ODVJETNIČKO DRUŠTVO ŠKURLA DURMIŠ I SPAJIĆ DOO;233056.25;8;0.01
2024;23948173055;GLAZBENA ŠKOLA PAVLA MARKOVCA;232302.50;72;0.01
2024;57464039766;SEMAFOR D.O.O.;231155.09;7;0.01
2024;69780757045;GIMNAZIJA LUCIJANA VRANJANINA;230860.07;73;0.01
2024;51881986457;PRVA EKONOMSKA ŠKOLA;226262.30;65;0.01
2024;21520217808;SITOLOR DOO;225769.22;5;0.01
2024;85462920934;DV KOKO;225400.21;23;0.01
2024;82396638218;DV SVEMIRKO;224410.13;23;0.01
2024;57025696164;INTEZIS DOO ZA TRGOVINU I USLUGE;222975.00;1;0.01
2024;15619072576;DV ZVONČICA;220888.08;23;0.01
2024;60451213350;ZAGREBAČKA ZAJEDNICA TEHNIČKE KULTURE;220859.72;18;0.01
2024;96928432593;UČENIČKI DOM TINA UJEVIĆA;219205.60;51;0.01
2024;19629838079;UPRAVNA ŠKOLA ZAGREB;218776.12;102;0.01
2024;06497759145;UČENIČKI DOM HRVATSKI UČITELJSKI KONVIKT;217116.36;51;0.01
2024;79915592278;EKO STANDARD D.O.O.;215996.10;8;0.01
2024;37671426914;POLIKLINIKA ZA BOLESTI DIŠNOG SUSTAVA;215288.56;73;0.01
2024;64266572916;OBRTNIČKA ŠKOLA ZA OSOBNE USLUGE;214159.67;94;0.01
2024;85305939367;UMJETNIČKA ORGANIZACIJA ZAGREB FILM FESTIVAL;213906.98;11;0.01
2024;82578349629;V GIMNAZIJA;212870.76;84;0.01
2024;00153516610;DV ČAROBNA KUĆICA;212551.28;23;0.01
2024;86748053139;XII GIMNAZIJA;208704.43;85;0.01
2024;79766124714;INSTITUT IGH D.D. ZA ISTRAŽIVANJE I RAZVOJ U GRADITELJSTVU;208432.58;26;0.01
2024;80480322314;TRAMES DOO;208126.72;9;0.01
2024;81603361175;FACTUM;208000.00;9;0.01
2024;59928780182;MULTISOFT D.O.O;207067.69;7;0.01
2024;14506572540;LIBUSOFT CICOM D.O.O.;206308.99;37;0.01
2024;58399348588;DRUGA EKONOMSKA ŠKOLA;206277.42;82;0.01
2024;36275587141;OŠ STJEPANA BENCEKOVIĆA;204985.32;108;0.01
2024;44145943931;DV CVJETNJAK;204394.62;23;0.01
2024;94266637361;ZAGREBAČKI ATLETSKI SAVEZ;203000.00;4;0.01
2024;53353155732;PERUČA D.O.O.;202911.25;87;0.01
2024;24771132599;IV GIMNAZIJA;201761.90;77;0.01
2024;41389203676;PLANIGRAD PROJEKT D.O.O.;200685.30;16;0.01
2024;12874101773;GEOTEHNIKA DOO;200655.15;1;0.01
2024;52803322656;A R ING DOO;200459.57;3;0.01
2024;95485292543;AUTOTURIST SAMOBOR D.O.O.;199889.95;7;0.01
2024;51171189901;DV SVETOG FRANJE;198185.26;23;0.01
2024;93973093488;UČENIČKI DOM DORA PEJAČEVIĆ;197660.61;58;0.01
2024;92518824224;ŠKOLSKI SERVIS D.O.O.;195777.13;6;0.01
2024;53663436790;TRSTENIK-ELEKTRONIKA D.O.O.;194457.38;11;0.01
2024;69095062745;ŠKOLA ZA PRIMALJE;193428.68;100;0.01
2024;74953134666;DV HARFA;193396.43;23;0.01
2024;79669409638;GLAZBENA ŠKOLA VATROSLAVA LISINSKOG;192812.62;75;0.01
2024;12540942959;MALONOGOMETNI KLUB FUTSAL DINAMO;189000.00;2;0.01
2024;90083259367;DV MALI SVIJET;188576.15;23;0.01
2024;19714226068;OŠ RUŽIČNJAK;187272.99;43;0.01
2024;42061107444;SVEUČILIŠTE U ZAGREBU ARHITEKTONSKI FAKULTET;186923.55;16;0.01
2024;22902741182;UČENIČKI DOM MAKSIMIR;185805.02;56;0.01
2024;12193174557;MODERNI ALATI I STROJEVI DOO;184850.03;12;0.01
2024;44933468186;KONTEJNER BIRO SUVREMENE UMJETNIČKE PRAKSE;184850.00;20;0.01
2024;38083028711;CERP CENTAR ZA RESTRUKTUIRANJE I PRODAJU;181027.17;1;0.01
2024;30757807547;PROMETIS;179469.50;17;0.01
2024;65690492826;GIMNAZIJA TITUŠA BREZOVAČKOG;179022.36;97;0.01
2024;76416954953;ZAGREBAČKI SOLISTI;178800.00;6;0.01
2024;17491977848;ELEKTROCENTAR PETEK D.O.O.;178159.60;16;0.01
2024;89594809853;GORNJOGRADSKA GIMNAZIJA;177427.67;90;0.01
2024;54257114231;VIJEĆE SRPSKE NACIONALNE MANJINE;175345.39;20;0.01
2024;05060579018;UČENIČKI DOM MARIJE JAMBRIŠAK;175186.88;50;0.01
2024;37014564778;DV MARIJA PETKOVIĆ;175164.89;23;0.01
2024;59440939193;DV VESELA PANDICA;174407.70;23;0.01
2024;29543354042;ALU PLANET DOO;173856.46;2;0.01
2024;48464359556;MEDIKUS KLASIK DOO;172505.70;2;0.01
2024;49939020917;DV ČAROBNI DVORAC;172351.32;23;0.01
2024;49893852167;DV KREATIVNI DANI;171739.50;23;0.01
2024;42164809513;II GIMNAZIJA;171713.54;81;0.01
2024;76711174886;MAKINJA DOO;170355.43;3;0.01
2024;89246742324;HRVATSKO DRUŠTVO LIKOVNIH UMJETNIKA;169850.00;16;0.01
2024;91194993418;VII GIMNAZIJA;168886.20;87;0.01
2024;27946605963;CENTAR ZA PROMICANJE TOLERANCIJE I OČUVANJE SJ NA HOLOKAUST;168509.18;21;0.01
2024;30649206553;SAVEZ HRVAČKIH ŠPORTOVA GRADA ZAGREBA;167000.00;4;0.01
2024;05994801707;PRVA KATOLIČKA OSNOVNA ŠKOLA U GRADU ZAGREBU;166966.65;45;0.01
2024;33548604975;SAFIR DOO;165957.72;4;0.01
2024;55860335630;VODOPRIVREDA ZAGREB D.D.;165365.90;6;0.01
2024;77621027482;TEHNIČKA ŠKOLA ZA RAČUNALSTVO I MREŽNE DJELATNOSTI;165124.26;78;0.01
2024;37520681602;SPACE DOO;164561.76;7;0.01
2024;97256733714;CENTAR ZA KULTURU HISTRIONSKI DOM;164561.68;17;0.01
2024;11405440075;HRVATSKO ŠUMARSKO DRUŠTVO;164244.48;1;0.01
2024;29355825482;HRVATSKI FILMSKI SAVEZ;163600.00;17;0.01
2024;21660899838;MULTIMEDIJALNI INSTITUT;163300.00;19;0.01
2024;20392031242;GLAZBENO UČILIŠTE ELLY BAŠIĆ;162753.95;67;0.01
2024;60057939266;ZAGREBAČKI ASTRONOMSKI SAVEZ;161548.44;14;0.01
2024;47794513055;BIRODOM D.O.O.;160523.55;49;0.01
2024;67573415246;KLISING D.O.O. ZA INFORMATIČI SOFTWARE, TRGOVINU I PROIZV.;160360.02;11;0.01
2024;37709522134;LIKVIDACIJSKA MASA IZA ZAGREB PAPIR DD U LIKVIDACIJI;159487.31;1;0.01
2024;99936689438;TIM - COLOR D.O.O.;159091.59;1;0.01
2024;16608307050;KOSTAK DD PODRUŽNICA ZAGREB;158597.18;5;0.01
2024;83470094564;ODVJETNIČKO DRUŠTVO BABIĆ BRBOROVIĆ I PARTNERI JTD;158134.91;2;0.01
2024;68195665956;IN 2 D.O.O.INFORMACIJSKI INŽENJERING;157534.21;16;0.01
2024;00595398836;HULAHOP D.O.O.;157000.00;8;0.01
2024;56213063980;DV BRAT SUNCE;156595.22;23;0.01
2024;05448449641;HIDROELEKTRA ČIKARA DOO;156551.97;5;0.01
2024;56069275015;DV MAČAK PAŠKO;155425.19;23;0.01
2024;49145205842;3MI  LAB DOO;155402.42;17;0.01
2024;65550102767;KULTURTREGER UDRUGA ZA PROMICANJE KULTURE;155196.26;20;0.01
2024;99681708224;AGRAM TIS D.O.O.;154951.80;37;0.01
2024;54194651959;ŠKOLA ZA MEDICINSKE SESTRE VRAPČE ZAGREB;154877.06;84;0.01
2024;23029712876;ŠKOLA ZA MONTAŽU INSTALACIJA I METALNIH KONSTRUKCIJA;154067.73;82;0.01
2024;56668956985;HRVATSKO DRUŠTVO SKLADATELJA;153628.52;25;0.01
2024;94810978461;INŽENJERSKI PROJEKTNI ZAVOD, DIONIČKO DRUŠTVO;152570.04;9;0.01
2024;47560697455;PARON DOO;151023.14;24;0.01
2024;99526399105;VEDRA INŽENJERING D.O.O.;150919.50;49;0.01
2024;31204942993;UČENIČKI DOM FRANJE BUČARA;150660.69;47;0.01
2024;19261179791;STUDIO ANTE MURALES DOO;150574.03;3;0.01
2024;85843181422;PRESEČKI GRUPA D.O.O.;150028.56;34;0.01
2024;68314794212;CENTAR ZA ODGOJ I OBRAZOVANJE GOLJAK;149286.08;78;0.01
2024;12970416959;INVESTIGO D.O.O.;148939.88;2;0.01
2024;35484380586;MARINO-LUČKO D.O.O.;148417.45;255;0.01
2024;73523167917;MANDIGO GRAD DOO ZA GRAĐENJE;148276.25;10;0.01
2024;80804655206;HRVATSKO DRUŠTVO PISACA;146964.00;33;0.01
2024;66308266046;XVI GIMNAZIJA;146503.20;71;0.01
2024;16361613293;ŽUPANIJSKA UPRAVA ZA CESTE ZAGREBAČKE ŽUPANIJE;145586.35;1;0.01
2024;51798668071;XIII GIMNAZIJA;145555.82;86;0.01
2024;07790832005;DV CICA MACA;144512.54;23;0.01
2024;14026813657;BETONICA DOO;144489.74;14;0.01
2024;36897616904;STROJARSKA TEHNIČKA ŠKOLA FRANA BOŠNJAKOVIĆA;143879.53;88;0.01
2024;76139667535;ELEZ DOO;143429.09;23;0.01
2024;85347478604;TRASA ADRIA DOO ZA USLUGE;142029.51;76;0.01
2024;14514989418;ZAGREB JE NAŠ;140000.00;4;0.01
2024;65883053647;UČENIČKI DOM ANTE BRUNE BUŠIĆA;139322.36;63;0.01
2024;44926257293;VIJEĆE BOŠNJAČKE NACIONALNE MANJINE;138116.21;21;0.01
2024;40458377517;GEODETSKA  ŠKOLA;137687.27;68;0.01
2024;14036333877;ADDIKO BANK D.D.;137255.44;52;0.01
2024;15976876305;DV ŽABAC;136589.98;23;0.01
2024;91979503335;ZAGREBAČKI SKIJAŠKI SAVEZ;136270.00;3;0.01
2024;89610149986;TEMEX D.O.O.;135397.94;9;0.01
2024;87541970646;SCUDERIA D.O.O.;135339.44;1;0.01
2024;71367203326;UDRUŽENJE ZA RAZVOJ KULTURE;135135.00;26;0.01
2024;90772018493;AUTONOMNI KULTURNI CENTAR;134180.99;34;0.01
2024;64088957426;NOVI KVADRAT DOO;134124.35;2;0.01
2024;93205471623;PRODUKT D.O.O.;133493.68;1;0.01
2024;27165475250;DARH 2 D.O.O. ZA ARHITEKTURU I AKUSTIKA;132871.69;2;0.01
2024;68085752153;GLAZBENA ŠKOLA ZLATKA BALOKOVIĆA;132629.62;62;0.01
2024;75866788318;STUDIO A D.O.O. ZA USLUGE U ARHITEKTURI;132552.96;4;0.01
2024;10544913321;ŠKOLA ZA KLASIČNI BALET;132373.84;68;0.01
2024;79273112873;BMD D.O.O.;132356.53;1485;0.01
2024;90134499793;OSNOVNA ŠKOLA DOMINIK SAVIO;131952.94;37;0.01
2024;01500403553;GLAZBENA ŠKOLA BLAGOJA BERSE;131739.73;65;0.01
2024;18282095247;FOND UJEDINJENIH NARODA ZA DJECU UNICEF URED ZA HRVATSKU;131605.31;2;0.01
2024;21306127592;ARHITEKTONSKI ATELIER HRŽIĆ D.O.O.;131433.72;7;0.01
2024;38001831721;EKO DERATIZACIJA DOO;129897.27;5;0.01
2024;21229144792;GRADITELJSTVO PAVE VUKELIĆ D.O.O;129694.91;27;0.01
2024;44222163120;DV PIKULICA;129164.23;23;0.01
2024;28163265527;SVEUČILIŠTE U ZAGREBU PRIRODOSLOVNO-MATEMATIČKI FAKULTET;128218.41;18;0.01
2024;70594891186;NADBISKUPIJA ZAGREB. RKT. ŽUPA SV. ANTUNA PADOVANSKOG;125000.00;3;0.01
2024;82141480548;UDRUGA ŠTO KAKO I ZA KOGA;124300.00;12;0.01
2024;39851720584;INSAKO D.O.O.;124174.12;29;0.01
2024;25508126198;ELIPSA - S.Z. D.O.O PROJEKTIRANJE I TRŽIŠNE USLUGE;123166.28;14;0.01
2024;88515189278;MULTI SPORT;122919.33;2;0.01
2024;62567356530;DOM UČENIKA SREDNJIH ŠKOLA ANTUN GUSTAV MATOŠ;122540.00;54;0.01
2024;39322256656;ALMES D.O.O.;122315.25;1;0.01
2024;68540752075;XVIII GIMNAZIJA;122117.68;74;0.01
2024;30457432092;HRVATSKA GLAZBENA MLADEŽ;121880.00;12;0.01
2024;06056638153;DV ŠARENA LOPTICA;121495.86;23;0.01
2024;53702792469;DV VITICA;120899.65;23;0.01
2024;86639105205;LUCART USLUGE JDOO;120472.09;6;0.01
2024;85817630867;ODVJETNIČKO DRUŠTVO MIHOČEVIĆ I BAJS;120355.57;61;0.01
2024;92102489713;TEATAR EXIT UMJETNIČKA ORGANIZACIJA;120141.92;11;0.01
2024;68563760676;YAMMAT D.O.O. ZA USLUGE;119969.64;1;0.01
2024;42113416920;PROTIS DOO;119360.65;3;0.01
2024;69297051363;DV ČAROBNI SVIJET;118257.15;23;0.01
2024;25410051374;FAKULTET PROMETNIH ZNANOSTI;118140.66;19;0.01
2024;81530401884;LIND GRAD D.O.O.;118072.28;516;0.01
2024;71840467417;SKUD IVAN GORAN KOVAČIĆ;116300.00;30;0.01
2024;63689894666;VIJEĆE ALBANSKE NACIONALNE MANJINE;115583.40;19;0.01
2024;94395426370;SMART SENSE DOO;115301.25;2;0.01
2024;56401841340;HRVATSKA GORSKA SLUŽBA SPAŠAVANJA STANICA ZAGREB;115000.00;12;0.01
2024;77149671736;ORING ENG DOO;113595.61;3;0.01
2024;64794270224;ELEKTRORAD D.O.O. ZA TRGOVINU I USLUGE;111894.89;4;0.01
2024;57796976164;UČENIČKI DOM IVANA MAŽURANIĆA;111796.22;47;0.01
2024;31922838619;BARES DOO;111470.00;7;0.01
2024;36022528125;SPEKTAR GRADNJA D.O.O.;111195.34;3;0.01
2024;85821130368;FINA;111027.59;317;0.01
2024;31792033223;SAVEZ INOVATORA ZAGREBA;110995.40;19;0.01
2024;37095667254;STUDIO ZA SUVREMENI PLES;110510.00;21;0.01
2024;21900794567;ANTRA STORE DOO;109483.96;1;0.01
2024;56831241098;SPERANZA D.O.O.;109059.02;127;0.01
2024;69713516544;HRVATSKO DIZAJNERSKO DRUŠTVO;108840.00;17;0.01
2024;88335054293;INTEGRIRANI PROMET ZAGREBAČKOG PODRUČJA D.O.O.;108506.40;8;0.01
2024;43980170614;ENERGETSKI INSTITUT HRVOJE POŽAR;108100.00;3;0.01
2024;12486866943;PREMIUM MONT DOO;108054.95;19;0.01
2024;30094396634;PROMPT PROJEKTIRANJE D.O.O. ZA USLUGE PROJEKTIRANJA;107993.28;60;0.01
2024;21741449778;BLOK LOKALNA BAZA ZA OSVJEŽAVANJE KULTURE;107680.99;15;0.01
2024;95803232921;PROFIL KLETT D.O.O.;107542.85;12;0.01
2024;63361546752;ŽENSKA OPĆA GIMNAZIJA DRUŽBE SESTARA MILOSRDNICA;106672.83;54;0.01
2024;45155207079;LOVAČKI SAVEZ GRADA ZAGREBA;106632.38;9;0.01
2024;65917862963;UDRUGA RESTART;106500.00;23;0.01
2024;87497677022;PROARH MATEKOVIĆ DOO;105135.73;10;0.01
2024;77106299286;OSNOVNA MONTESSORI ŠKOLA BARUNICE DEDEE VRANYCZANY;105065.17;34;0.01
2024;85641052042;HRVATSKI KLIZAČKI SAVEZ;105000.00;2;0.01
2024;84249580637;BICIKLISTIČKI KLUB BIKE EVENT;105000.00;2;0.01
2024;38971074887;DV MUDRE GLAVICE;104000.91;23;0.01
2024;72667678548;ID EKO D.O.O.;103992.80;7;0.01
2024;29880496238;DVOKUT - ECRO PROIZVODNJA I ISTRAŽIVANJE D.O.O.;103781.25;9;0.01
2024;97894610362;DRAMSKI STUDIO SLIJEPIH I SLABOVIDNIH NOVI ŽIVOT;103278.42;14;0.01
2024;80330655819;UMJETNIČKA PLESNA ŠKOLA SILVIJE HERCIGONJE;101468.57;67;0.01
2024;21246000051;PARTNER ELEKTRIC D.O.O.;101384.87;6;0.01
2024;10519789204;CIRKORAMA - UDRUGA ZA PROM. KUL. I UMJ. U SVAKODNEVOM ŽIVOTU;100970.00;23;0.01
2024;21078598307;ONDA ARHITEKTURA DOO ZA USLUGE;100589.02;9;0.01
2024;58421021869;EURO ROSA IP DOO;100038.80;21;0.01
2024;61292647913;UMJETNIČKA ORGANIZACIJA NOVO KAZALIŠTE;100000.00;2;0.01
2024;86472637435;KOKOT AGRO DOO ZA PROIZVODNJU I TRGOVINU;99900.00;3;0.01
2024;82157223509;VIJEĆE SLOVENSKE NACIONALNE MANJINE;99784.86;19;0.01
2024;07116190816;DV BAMBI;99339.25;35;0.01
2024;31331246615;VIJEĆE ČEŠKE NACIONALNE MANJINE;99257.95;20;0.01
2024;89436606278;MEKATRONIK URETIM TEKNOLOJI MUHENDISLIK ANONIM SIRKETI;99139.02;1;0.01
2024;91425492678;ZAGREBAČKI RAČUNALNI SAVEZ CENTAR MLADIH PROGR HR;98396.68;14;0.01
2024;55377057545;ZAG VET DOO;97416.00;13;0.01
